"","time","summary","icon","precipIntensity","precipProbability","temperature","apparentTemperature","dewPoint","humidity","pressure","windSpeed","windBearing","cloudCover","uvIndex","visibility","windGust","ozone","precipType"
"21739",2019-06-27 05:00:00,"Humid and Partly Cloudy","partly-cloudy-night",0.1737,0.1,26.23,28.65,24.6,0.91,1001.5,2.87,258,0.57,0,16.093,6.7,271.1,"rain"
"21740",2019-06-27 06:00:00,"Humid and Partly Cloudy","partly-cloudy-day",0,0,26.67,29.97,24.88,0.9,1002.1,2.58,217,0.58,0,16.093,5.51,270.6,NA
"21741",2019-06-27 07:00:00,"Humid and Partly Cloudy","partly-cloudy-day",0,0,28.32,34.03,25.65,0.86,1002.8,2.46,239,0.57,1,16.093,4.97,269.6,NA
"21742",2019-06-27 08:00:00,"Humid and Partly Cloudy","partly-cloudy-day",0,0,30.23,38.51,26.48,0.8,1003,2.67,303,0.55,2,16.093,5.02,269.4,NA
"21743",2019-06-27 09:00:00,"Humid and Mostly Cloudy","partly-cloudy-day",0.0214,0.01,31.6,41.25,26.78,0.76,1002.6,3.17,281,0.67,4,16.093,5.43,269.8,"rain"
"21744",2019-06-27 10:00:00,"Humid and Mostly Cloudy","partly-cloudy-day",0.0396,0.02,33.39,43.77,26.65,0.68,1002.1,3.42,287,0.76,6,16.093,5.59,270.1,"rain"
"21745",2019-06-27 11:00:00,"Humid and Mostly Cloudy","partly-cloudy-day",0.0317,0.03,34.54,44.84,26.32,0.62,1001.9,3.76,294,0.78,6,16.093,6.57,270.5,"rain"
"21746",2019-06-27 12:00:00,"Humid and Mostly Cloudy","partly-cloudy-day",0.0257,0.03,35.19,45,25.9,0.59,1001.6,4.03,294,0.82,7,16.093,7.27,270.7,"rain"
"21747",2019-06-27 13:00:00,"Humid and Mostly Cloudy","partly-cloudy-day",0.0209,0.03,35.77,44.78,25.28,0.55,1000.8,4.02,293,0.83,6,16.093,6.83,271,"rain"
"21748",2019-06-27 14:00:00,"Humid and Mostly Cloudy","partly-cloudy-day",0.0324,0.05,35.35,43.64,24.91,0.55,999.7,3.99,293,0.86,6,16.093,6.32,271.1,"rain"
"21749",2019-06-27 15:00:00,"Humid and Overcast","cloudy",0.0281,0.06,34.97,42.94,24.77,0.56,998.9,3.83,286,0.9,5,16.093,5.79,271.4,"rain"
"21750",2019-06-27 16:00:00,"Humid and Overcast","cloudy",0.3232,0.09,35.36,43.12,24.54,0.54,998.5,3.56,280,0.89,3,16.093,5.2,271.6,"rain"
"21751",2019-06-27 17:00:00,"Humid and Mostly Cloudy","partly-cloudy-day",0.6758,0.13,35.71,43.05,24.17,0.51,998.1,2.99,280,0.85,1,16.093,4.82,272.4,"rain"
"21752",2019-06-27 18:00:00,"Humid and Overcast","cloudy",1.0602,0.2,34.81,42.11,24.34,0.55,998.3,2.76,306,0.88,0,16.093,4.97,273.1,"rain"
"21753",2019-06-27 19:00:00,"Humid and Overcast","cloudy",0.9524,0.19,33.35,40.64,24.68,0.6,999.2,3.02,306,0.91,0,16.093,5.5,273.4,"rain"
"21754",2019-06-27 20:00:00,"Humid and Overcast","cloudy",0.932,0.22,31.74,38.58,24.84,0.67,1000.4,2.92,264,0.95,0,16.093,5.37,272.8,"rain"
"21755",2019-06-27 21:00:00,"Possible Light Rain and Humid","rain",1.0666,0.29,30.26,36.76,25.11,0.74,1001.2,2.78,234,0.96,0,16.093,5.33,271.9,"rain"
"21756",2019-06-27 22:00:00,"Humid and Overcast","cloudy",0.5627,0.24,29.96,36.48,25.28,0.76,1001.6,2.94,226,0.96,0,16.093,6.14,272.2,"rain"
"21757",2019-06-27 23:00:00,"Humid and Overcast","cloudy",0.3116,0.18,29.94,36.73,25.53,0.77,1001.5,2.94,239,0.96,0,16.093,6.64,272.4,"rain"
"21758",2019-06-28 00:00:00,"Humid and Overcast","cloudy",0.1623,0.13,29.76,36.19,25.32,0.77,1001.3,3.11,242,0.95,0,16.093,7.69,273,"rain"
"21759",2019-06-28 01:00:00,"Humid and Overcast","cloudy",0.4738,0.19,29.31,35.23,25.16,0.78,1001,3.2,260,0.95,0,16.093,8.29,273.6,"rain"
"21760",2019-06-28 02:00:00,"Possible Light Rain and Humid","rain",1.1905,0.32,28.73,34.46,25.41,0.82,1000.5,2.9,275,0.96,0,16.093,7.66,273.6,"rain"
"21761",2019-06-28 03:00:00,"Possible Light Rain and Humid","rain",1.1385,0.32,27.98,33,25.32,0.85,1000.4,2.51,317,0.96,0,16.093,7.06,273.8,"rain"
"21762",2019-06-28 04:00:00,"Possible Light Rain and Humid","rain",0.7423,0.28,26.87,30.31,24.9,0.89,1000.3,2.49,240,0.96,0,16.093,6.34,274,"rain"
"21763",2019-06-28 05:00:00,"Possible Light Rain and Humid","rain",0.4932,0.26,26.23,28.69,24.8,0.92,1000.7,2.67,216,0.96,0,16.093,5.73,274.2,"rain"
"21764",2019-06-28 06:00:00,"Humid and Overcast","cloudy",0.2538,0.2,26.44,29.62,25.09,0.92,1001.3,2.86,231,0.92,0,16.093,5.78,274.3,"rain"
"21765",2019-06-28 07:00:00,"Humid and Overcast","cloudy",0.204,0.17,27.15,31.96,25.76,0.92,1001.6,3.22,247,0.91,1,16.093,6.04,274.6,"rain"
"21766",2019-06-28 08:00:00,"Humid and Overcast","cloudy",0.3005,0.16,28.41,34.94,26.36,0.89,1001.9,3.4,277,0.92,2,16.093,6.37,274.7,"rain"
"21767",2019-06-28 09:00:00,"Humid and Overcast","cloudy",0.3704,0.16,29.54,37.17,26.43,0.83,1002,3.66,247,0.91,4,16.093,6.63,274.2,"rain"
"21768",2019-06-28 10:00:00,"Humid and Overcast","cloudy",0.1803,0.12,30.5,38.7,26.29,0.78,1002.1,3.84,230,0.93,5,16.093,6.35,273.4,"rain"
"21769",2019-06-28 11:00:00,"Humid and Overcast","cloudy",0.0317,0.08,31.63,40.23,26.09,0.73,1001.9,3.93,319,0.96,5,16.093,5.89,272.5,"rain"
"21770",2019-06-28 12:00:00,"Humid and Overcast","cloudy",0.0212,0.08,32.6,41.41,25.92,0.68,1001.4,4.09,287,0.99,5,16.093,6.14,272.3,"rain"
"21771",2019-06-28 13:00:00,"Humid and Overcast","cloudy",0.1021,0.08,33.36,41.96,25.57,0.64,1000.7,3.74,281,0.98,5,16.093,5.16,272.6,"rain"
"21772",2019-06-28 14:00:00,"Humid and Overcast","cloudy",0.3642,0.11,33.77,41.96,25.2,0.61,999.9,3.39,283,0.97,5,15.967,4.21,272.2,"rain"
"21773",2019-06-28 15:00:00,"Humid and Overcast","cloudy",0.765,0.13,33.56,41.59,25.14,0.61,999.2,3.56,322,0.96,4,15.989,5.06,271.6,"rain"
"21774",2019-06-28 16:00:00,"Humid and Overcast","cloudy",0.7694,0.14,33.01,41.04,25.29,0.64,998.7,3.82,270,0.97,3,16.093,5.71,271.5,"rain"
"21775",2019-06-28 17:00:00,"Humid and Overcast","cloudy",0.5081,0.16,31.45,38.79,25.31,0.7,998.5,3.85,225,0.97,1,16.093,6.25,271.5,"rain"
"21776",2019-06-28 18:00:00,"Humid and Overcast","cloudy",0.3087,0.17,30.14,36.89,25.38,0.76,999,3.4,250,0.97,0,16.093,5.47,271.9,"rain"
"21777",2019-06-28 19:00:00,"Humid and Overcast","cloudy",0.096,0.14,30.15,36.93,25.41,0.76,999.9,3,244,0.98,0,16.093,5.05,272.4,"rain"
"21778",2019-06-28 20:00:00,"Humid and Overcast","cloudy",0.0423,0.11,30.19,36.84,25.27,0.75,1000.7,2.9,236,0.98,0,16.093,5.9,272.5,"rain"
"21779",2019-06-28 21:00:00,"Humid and Overcast","cloudy",0.0563,0.14,29.82,36.19,25.23,0.76,1001.3,2.78,229,0.98,0,16.093,6.17,272.6,"rain"
"21780",2019-06-28 22:00:00,"Humid and Overcast","cloudy",0.1694,0.21,29.07,34.83,25.16,0.79,1001.6,2.65,236,0.98,0,16.093,5.88,272.6,"rain"
"21781",2019-06-28 23:00:00,"Humid and Overcast","cloudy",0.4123,0.2,28.21,33.11,25.02,0.83,1001.9,2.98,239,0.98,0,16.066,6.65,272.6,"rain"
"21782",2019-06-29 00:00:00,"Humid and Overcast","cloudy",0.6387,0.2,27.53,31.72,24.89,0.86,1001.9,3.37,237,0.98,0,16.093,8.08,272.7,"rain"
"21783",2019-06-29 01:00:00,"Possible Light Rain and Humid","rain",0.9784,0.31,27.05,30.83,24.81,0.88,1001.4,3.43,236,0.98,0,16.093,9.02,273.2,"rain"
"21784",2019-06-29 02:00:00,"Possible Light Rain and Humid","rain",1.9071,0.4,26.53,29.57,24.7,0.9,1000.8,3.72,241,0.98,0,16.093,9.88,273.8,"rain"
"21785",2019-06-29 03:00:00,"Possible Light Rain and Humid","rain",2.2984,0.38,25.89,27.56,24.43,0.92,1000.5,3.86,253,0.98,0,16.093,9.96,274.7,"rain"
"21786",2019-06-29 04:00:00,"Possible Light Rain and Humid","rain",1.8795,0.37,25.22,26.11,24.06,0.93,1000.4,3.82,251,0.98,0,16.093,10.38,275.6,"rain"
"21787",2019-06-29 05:00:00,"Possible Light Rain and Humid","rain",1.7191,0.39,25.37,26.72,24.23,0.93,1000.4,4.06,244,0.98,0,16.093,11.27,276.7,"rain"
"21788",2019-06-29 06:00:00,"Possible Light Rain and Humid","rain",1.2675,0.31,25.72,27.36,24.68,0.94,1000.8,3.8,232,0.98,0,16.093,9.65,277.8,"rain"
"21789",2019-06-29 07:00:00,"Humid and Overcast","cloudy",0.5608,0.21,26.26,29.22,25.2,0.94,1001.2,3.42,244,0.98,1,16.093,7.79,279.5,"rain"
"21790",2019-06-29 08:00:00,"Humid and Overcast","cloudy",0.1972,0.15,27.13,31.95,25.79,0.92,1001.5,3.52,258,0.98,2,16.093,7.72,280.8,"rain"
"21791",2019-06-29 09:00:00,"Humid and Overcast","cloudy",0.0992,0.12,28.06,33.94,26.07,0.89,1001.6,3.76,250,0.98,3,16.093,7.24,281.4,"rain"
"21792",2019-06-29 10:00:00,"Humid and Overcast","cloudy",0.0868,0.1,29.43,36.81,26.31,0.83,1001.5,3.96,261,0.97,5,16.093,6.3,282,"rain"
"21793",2019-06-29 11:00:00,"Humid and Overcast","cloudy",0.0565,0.07,30.61,38.79,26.23,0.78,1001.3,4.14,269,0.96,5,16.093,5.25,281.5,"rain"
"21794",2019-06-29 12:00:00,"Humid and Overcast","cloudy",0.0659,0.07,31.38,39.35,25.76,0.72,1000.9,4.17,275,0.96,5,16.093,4.8,280.2,"rain"
"21795",2019-06-29 13:00:00,"Humid and Overcast","cloudy",0.1461,0.11,32.03,39.84,25.43,0.68,1000.1,4.26,259,0.96,5,16.093,5.14,278.7,"rain"
"21796",2019-06-29 14:00:00,"Humid and Overcast","cloudy",0.3438,0.15,32.18,39.76,25.21,0.67,999.4,4.36,243,0.94,5,16.093,5.69,276.9,"rain"
"21797",2019-06-29 15:00:00,"Humid and Overcast","cloudy",0.8311,0.18,31.7,38.82,25.04,0.68,998.8,4.38,239,0.91,4,16.093,6.21,274.9,"rain"
"21798",2019-06-29 16:00:00,"Possible Light Rain and Humid","rain",2.1645,0.26,30.55,37.07,25.02,0.72,998.5,4.3,247,0.9,3,15.069,6.72,272.5,"rain"
"21799",2019-06-29 17:00:00,"Rain and Humid","rain",3.7126,0.33,28.91,34.18,24.79,0.78,998.5,4.09,259,0.92,1,14.585,7.36,270.6,"rain"
"21800",2019-06-29 18:00:00,"Rain and Humid","rain",3.1677,0.37,27.63,31.85,24.79,0.85,999.2,3.5,224,0.93,0,11.619,7.32,270.2,"rain"
"21801",2019-06-29 19:00:00,"Possible Light Rain and Humid","rain",1.7241,0.34,27.09,30.65,24.55,0.86,1000,3.3,212,0.96,0,15.224,8.16,271.4,"rain"
"21802",2019-06-29 20:00:00,"Possible Light Rain and Humid","rain",1.4175,0.32,26.91,30.15,24.31,0.86,1001,3.48,239,0.98,0,16.093,8.6,273.1,"rain"
"21803",2019-06-29 21:00:00,"Possible Light Rain and Humid","rain",1.0714,0.34,26.57,29.47,24.37,0.88,1001.7,3.34,222,0.98,0,14.043,7.5,273.8,"rain"
"21804",2019-06-29 22:00:00,"Possible Light Rain and Humid","rain",0.4523,0.3,26.26,28.6,24.13,0.88,1002,3.24,243,0.98,0,16.093,6.72,274,"rain"
"21805",2019-06-29 23:00:00,"Humid and Overcast","cloudy",0.1067,0.22,25.98,28.02,24.26,0.9,1002.1,3.01,276,0.99,0,16.093,5.12,274.9,"rain"
"21806",2019-06-30 00:00:00,"Humid and Overcast","cloudy",0.0197,0.17,25.69,27.09,24.41,0.93,1001.8,3.08,254,0.99,0,16.093,4.71,276.2,"rain"
"21807",2019-06-30 01:00:00,"Humid and Overcast","cloudy",0.1247,0.22,25.38,26.37,24.26,0.94,1001,3.43,260,0.98,0,16.093,6.51,276.7,"rain"
"21808",2019-06-30 02:00:00,"Possible Drizzle and Humid","rain",0.2936,0.27,24.98,26,24.01,0.94,1000.4,3.87,264,0.98,0,16.093,8.25,277.4,"rain"
"21809",2019-06-30 03:00:00,"Possible Drizzle and Humid","rain",0.3779,0.26,24.62,25.63,23.84,0.95,1000,3.93,252,0.98,0,16.093,8.36,278.2,"rain"
"21810",2019-06-30 04:00:00,"Possible Drizzle and Humid","rain",0.3364,0.25,24.29,25.3,23.76,0.97,999.8,3.47,265,0.98,0,16.093,6.86,279.3,"rain"
"21811",2019-06-30 05:00:00,"Possible Drizzle and Humid","rain",0.2812,0.25,24.79,25.77,23.98,0.95,999.7,2.99,286,0.98,0,16.093,5.31,280.5,"rain"
"21812",2019-06-30 06:00:00,"Humid and Overcast","cloudy",0.1773,0.23,25.61,26.95,24.5,0.94,1000,2.94,250,0.98,0,16.093,6.71,279.5,"rain"
"21813",2019-06-30 07:00:00,"Humid and Overcast","cloudy",0.0499,0.19,26.08,28.39,24.98,0.94,1000.6,3.25,275,0.98,1,16.093,8.79,278.2,"rain"
"21814",2019-06-30 08:00:00,"Humid and Overcast","cloudy",0.0016,0.08,26.77,30.48,25.35,0.92,1001.7,3.59,305,0.98,2,16.093,8.94,278.7,"rain"
"21815",2019-06-30 09:00:00,"Humid and Overcast","cloudy",0.0042,0.04,27.66,32.66,25.56,0.88,1001.9,3.69,296,0.97,4,16.093,8.42,278.9,"rain"
"21816",2019-06-30 10:00:00,"Humid and Overcast","cloudy",0.0687,0.11,28.86,35.11,25.8,0.84,1001.3,3.51,291,0.97,5,15.5,7.04,278.9,"rain"
"21817",2019-06-30 11:00:00,"Humid and Overcast","cloudy",0.2206,0.11,29.97,37.4,26.01,0.79,1000.9,3.28,295,0.98,5,10.471,5.69,278.3,"rain"
"21818",2019-06-30 12:00:00,"Humid and Overcast","cloudy",0.2797,0.12,30.87,38.75,25.9,0.75,1000.7,3.04,310,0.96,5,14.898,5.2,281.2,"rain"
"21819",2019-06-30 13:00:00,"Humid and Overcast","cloudy",0.2069,0.1,31.87,39.9,25.64,0.7,1000.2,3.16,274,0.91,6,16.093,5.43,283.2,"rain"
"21820",2019-06-30 14:00:00,"Humid and Mostly Cloudy","partly-cloudy-day",0.1938,0.09,32.07,39.63,25.24,0.67,999.7,3.51,257,0.85,6,16.093,6.04,281,"rain"
"21821",2019-06-30 15:00:00,"Humid and Mostly Cloudy","partly-cloudy-day",0.37,0.09,31.54,38.45,24.94,0.68,999.3,3.86,254,0.83,5,16.093,7.34,280.3,"rain"
"21822",2019-06-30 16:00:00,"Humid and Mostly Cloudy","partly-cloudy-day",0.8494,0.12,30.72,37.32,25,0.72,999,4.22,276,0.82,3,16.093,9.41,280.5,"rain"
"21823",2019-06-30 17:00:00,"Humid and Mostly Cloudy","partly-cloudy-day",1.5804,0.17,30.17,36.57,25.08,0.74,998.9,4.75,295,0.82,1,16.093,11.51,280.9,"rain"
"21824",2019-06-30 18:00:00,"Humid and Mostly Cloudy","partly-cloudy-day",1.6009,0.25,29.84,36.35,25.35,0.77,999.1,4.65,279,0.84,0,16.093,10.74,281,"rain"
"21825",2019-06-30 19:00:00,"Possible Light Rain and Humid","rain",0.8574,0.26,29.22,35.48,25.52,0.81,999.8,4.02,254,0.87,0,16.093,9.55,281.2,"rain"
"21826",2019-06-30 20:00:00,"Humid and Overcast","cloudy",0.2431,0.17,28.74,34.4,25.33,0.82,1000.6,3.87,247,0.9,0,16.093,10.22,281.4,"rain"
"21827",2019-06-30 21:00:00,"Humid and Overcast","cloudy",0.0105,0.14,28.25,33.31,25.15,0.83,1001.1,3.79,245,0.92,0,16.093,10.31,281.2,"rain"
"21828",2019-06-30 22:00:00,"Humid and Overcast","cloudy",0.032,0.16,27.64,32,24.97,0.85,1001.4,3.7,261,0.93,0,16.093,10.12,280.7,"rain"
"21829",2019-06-30 23:00:00,"Humid and Overcast","cloudy",0.3001,0.16,27.21,31.24,24.99,0.88,1001.6,3.35,299,0.93,0,16.093,8.82,279.6,"rain"
"21830",2019-07-01 00:00:00,"Humid and Overcast","cloudy",0.5368,0.2,27.01,30.94,25,0.89,1001.4,2.99,291,0.94,0,14.749,7.3,278.9,"rain"
"21831",2019-07-01 01:00:00,"Possible Drizzle and Humid","rain",0.3308,0.26,26.62,29.79,24.75,0.89,1000.5,3.22,275,0.96,0,16.093,7.93,279.9,"rain"
"21832",2019-07-01 02:00:00,"Possible Drizzle and Humid","rain",0.1883,0.26,26.29,28.78,24.5,0.9,999.9,3.66,264,0.97,0,16.093,7.78,280.6,"rain"
"21833",2019-07-01 03:00:00,"Humid and Overcast","cloudy",0.1479,0.23,25.91,27.54,24.28,0.91,1000,3.72,281,0.98,0,16.093,6.88,280.7,"rain"
"21834",2019-07-01 04:00:00,"Possible Drizzle and Humid","rain",0.2015,0.25,25.29,26.2,23.96,0.92,1000,3.35,282,0.98,0,16.093,7.3,281,"rain"
"21835",2019-07-01 05:00:00,"Possible Drizzle and Humid","rain",0.2615,0.27,25.15,26.15,23.99,0.93,1000.2,2.7,269,0.98,0,16.093,7.87,281.4,"rain"
"21836",2019-07-01 06:00:00,"Humid and Overcast","cloudy",0.0949,0.16,25.41,26.29,24.23,0.93,1000.5,2.29,209,0.97,0,16.093,5.94,282.9,"rain"
"21837",2019-07-01 07:00:00,"Humid and Overcast","cloudy",0,0,26.16,28.34,24.48,0.91,1001.1,2.82,88,0.96,1,16.093,5.19,285,NA
"21838",2019-07-01 08:00:00,"Humid and Overcast","cloudy",0,0,27.41,31.57,24.85,0.86,1001.5,3.71,352,0.97,2,16.093,7.41,286.1,NA
"21839",2019-07-01 09:00:00,"Humid and Overcast","cloudy",0,0,28.79,34.2,25.07,0.8,1001.6,3.88,300,0.96,3,16.093,7.5,286.5,NA
"21840",2019-07-01 10:00:00,"Humid and Overcast","cloudy",0,0,30.44,37.37,25.38,0.74,1001.3,3.31,281,0.95,5,16.093,5.59,286,NA
"21841",2019-07-01 11:00:00,"Humid and Overcast","cloudy",0,0,31.63,39.76,25.77,0.71,1001.2,3.14,277,0.93,5,16.093,5.4,285.3,NA
"21842",2019-07-01 12:00:00,"Humid and Overcast","cloudy",0,0,32.34,40.71,25.71,0.68,1000.7,3.47,310,0.93,5,16.093,6.57,284,NA
"21843",2019-07-01 13:00:00,"Humid and Overcast","cloudy",0.0138,0.01,33.27,40.72,24.81,0.61,999.3,3.04,305,0.91,6,16.093,4.4,282.2,"rain"
"21844",2019-07-01 14:00:00,"Humid and Overcast","cloudy",0.0222,0.03,33.56,40.27,24.22,0.58,998.3,3.34,236,0.92,5,16.093,4.48,279.7,"rain"
"21845",2019-07-01 15:00:00,"Humid and Overcast","cloudy",0.0716,0.07,32.78,39.65,24.53,0.62,997.8,4.09,243,0.96,4,16.093,6.5,277.1,"rain"
"21846",2019-07-01 16:00:00,"Humid and Overcast","cloudy",0.5646,0.14,31.58,38.25,24.7,0.67,997.1,3.87,177,0.96,3,11.512,6.18,274.8,"rain"
"21847",2019-07-01 17:00:00,"Possible Light Rain and Humid","rain",1.9136,0.3,29.35,35.23,25.24,0.79,997.3,3.95,163,0.95,1,7.722,6.54,275.4,"rain"
"21848",2019-07-01 18:00:00,"Rain and Humid","rain",2.5011,0.38,28.07,33.69,25.81,0.87,997.9,4,222,0.94,0,10.39,7.28,277.2,"rain"
"21849",2019-07-01 19:00:00,"Possible Light Rain and Humid","rain",1.5601,0.31,28.46,34.19,25.64,0.85,998.5,3.91,221,0.96,0,15.13,8.02,277.2,"rain"
"21850",2019-07-01 20:00:00,"Humid and Overcast","cloudy",0.627,0.23,28.63,34.29,25.43,0.83,999.3,4.01,227,0.98,0,16.093,8.63,277.5,"rain"
"21851",2019-07-01 21:00:00,"Humid and Overcast","cloudy",0.2176,0.18,28.57,34.03,25.28,0.82,999.7,3.94,229,0.98,0,16.093,8.49,277.2,"rain"
"21852",2019-07-01 22:00:00,"Humid and Overcast","cloudy",0.0725,0.18,28.38,33.62,25.23,0.83,1000,3.73,230,0.98,0,16.093,7.67,276.4,"rain"
"21853",2019-07-01 23:00:00,"Humid and Overcast","cloudy",0.0796,0.21,27.99,32.9,25.23,0.85,1000.3,3.53,228,0.98,0,16.093,5.99,276.2,"rain"
"21854",2019-07-02 00:00:00,"Possible Drizzle and Humid","rain",0.1322,0.26,27.37,31.64,25.08,0.87,1000.3,3.47,229,0.98,0,16.093,4.79,276.1,"rain"
"21855",2019-07-02 01:00:00,"Possible Drizzle and Humid","rain",0.2158,0.31,26.55,29.58,24.7,0.9,999.9,3.64,233,0.98,0,16.093,4.94,275.2,"rain"
"21856",2019-07-02 02:00:00,"Possible Light Rain and Humid","rain",0.4305,0.34,25.63,27.12,24.19,0.92,999.4,3.86,230,0.98,0,16.093,5.44,274.5,"rain"
"21857",2019-07-02 03:00:00,"Possible Light Rain and Humid","rain",0.6445,0.37,24.73,25.66,23.84,0.95,999.3,3.76,209,0.98,0,16.093,6.48,274.1,"rain"
"21858",2019-07-02 04:00:00,"Possible Light Rain and Humid","rain",0.8214,0.41,23.93,24.91,23.44,0.97,999.5,3.41,233,0.99,0,16.093,8.16,273.9,"rain"
"21859",2019-07-02 05:00:00,"Possible Light Rain and Humid","rain",0.8703,0.41,23.66,24.63,23.27,0.98,999.7,2.77,234,0.99,0,16.093,9.95,274,"rain"
"21860",2019-07-02 06:00:00,"Possible Light Rain and Humid","rain",1.15,0.41,23.71,24.71,23.47,0.99,999.8,2.27,143,0.98,0,16.093,8.01,273.9,"rain"
"21861",2019-07-02 07:00:00,"Possible Light Rain and Humid","rain",2.0293,0.45,23.77,24.81,23.73,1,1000.2,2.99,359,0.98,1,15.573,5.7,274.2,"rain"
"21862",2019-07-02 08:00:00,"Rain and Humid","rain",3.0102,0.48,24.06,25.12,24.03,1,1000.6,4.1,291,0.99,2,16.093,6.38,274.7,"rain"
"21863",2019-07-02 09:00:00,"Rain and Humid","rain",2.8246,0.45,24.57,25.63,24.39,0.99,1000.8,4.59,261,1,3,16.093,6.82,274.5,"rain"
"21864",2019-07-02 10:00:00,"Possible Light Rain and Humid","rain",1.4948,0.35,25.28,26.6,24.86,0.98,1000.6,4.79,260,1,5,16.093,7.4,273.7,"rain"
"21865",2019-07-02 11:00:00,"Humid and Overcast","cloudy",0.4367,0.19,25.97,28.05,25.06,0.95,1000.7,4.61,262,1,5,16.093,7.18,272.3,"rain"
"21866",2019-07-02 12:00:00,"Humid and Overcast","cloudy",0.1283,0.11,26.56,29.86,25.12,0.92,1000.6,4.57,260,1,5,16.093,6.81,271.2,"rain"
"21867",2019-07-02 13:00:00,"Humid and Overcast","cloudy",0.2409,0.12,27.2,31.56,25.29,0.89,999.8,4.77,256,1,5,16.093,7.17,270.7,"rain"
"21868",2019-07-02 14:00:00,"Humid and Overcast","cloudy",0.4387,0.15,27.3,31.77,25.36,0.89,999,4.91,261,1,5,16.093,7.56,270.3,"rain"
"21869",2019-07-02 15:00:00,"Humid and Overcast","cloudy",0.5696,0.21,27.11,31.23,25.17,0.89,998.5,4.76,260,1,4,16.093,8.02,270,"rain"
"21870",2019-07-02 16:00:00,"Possible Light Rain and Humid","rain",0.6265,0.27,26.88,30.54,24.85,0.89,998.1,4.3,184,1,3,16.093,8.55,269.9,"rain"
"21871",2019-07-02 17:00:00,"Possible Light Rain and Humid","rain",0.7103,0.3,27.3,31.18,24.72,0.86,997.8,3.66,229,1,1,13.512,9.59,269.8,"rain"
"21872",2019-07-02 18:00:00,"Possible Light Rain and Humid","rain",1.4076,0.38,28.07,32.95,25.13,0.84,997.9,2.72,212,1,0,8.093,6.29,272.1,"rain"
"21873",2019-07-02 19:00:00,"Possible Light Rain and Humid","rain",1.616,0.4,27.77,32.5,25.25,0.86,998.6,2.98,334,1,0,4.927,4.99,275,"rain"
"21874",2019-07-02 20:00:00,"Possible Light Rain and Humid","rain",0.9692,0.36,27.07,30.87,24.82,0.88,999.4,4.2,292,0.99,0,6.453,9.34,275.7,"rain"
"21875",2019-07-02 21:00:00,"Possible Light Rain and Humid","rain",0.7268,0.35,26.46,29.32,24.5,0.89,1000,4.89,256,0.98,0,8.336,11.04,276,"rain"
"21876",2019-07-02 22:00:00,"Possible Light Rain and Humid","rain",0.698,0.35,25.92,27.82,24.25,0.9,1000.4,5.03,265,0.98,0,11.045,10.79,275.5,"rain"
"21877",2019-07-02 23:00:00,"Possible Light Rain and Humid","rain",0.5925,0.34,25.39,26.63,24.05,0.92,1000.6,4.79,281,0.98,0,14.191,9.32,274.5,"rain"
"21878",2019-07-03 00:00:00,"Possible Light Rain and Humid","rain",0.5198,0.32,24.8,25.77,23.85,0.94,1000.4,4.6,264,0.98,0,15.451,8.36,274.1,"rain"
"21879",2019-07-03 01:00:00,"Possible Light Rain and Humid","rain",0.6638,0.34,24.34,25.34,23.68,0.96,999.7,4.82,272,0.99,0,14.142,8.79,274.7,"rain"
"21880",2019-07-03 02:00:00,"Possible Light Rain and Humid","rain",0.9182,0.36,24.05,25.03,23.5,0.97,999,5.2,282,1,0,12.294,9.46,275.3,"rain"
"21881",2019-07-03 03:00:00,"Possible Light Rain and Humid","rain",1.3608,0.41,23.76,24.74,23.37,0.98,998.6,5.33,324,1,0,10.643,10.55,275.3,"rain"
"21882",2019-07-03 04:00:00,"Possible Light Rain and Humid","rain",2.183,0.48,23.35,24.37,23.35,1,998.6,5.34,93,1,0,9.033,12.1,274.8,"rain"
"21883",2019-07-03 05:00:00,"Rain and Humid","rain",3.1617,0.49,23.91,24.96,23.86,1,998.8,5.43,204,1,0,7.313,13.84,274.2,"rain"
"21884",2019-07-03 06:00:00,"Possible Light Rain and Humid","rain",2.2446,0.42,24.34,25.41,24.17,0.99,999.4,5.04,261,1,0,8.998,12.11,273.7,"rain"
"21885",2019-07-03 07:00:00,"Possible Light Rain and Humid","rain",0.819,0.37,24.25,25.35,24.25,1,999.9,4.83,266,1,1,11.865,9.32,273.3,"rain"
"21886",2019-07-03 08:00:00,"Possible Light Rain and Humid","rain",0.7629,0.36,24.61,25.73,24.55,1,1000.1,5.26,262,1,2,12.629,8.91,273,"rain"
"21887",2019-07-03 09:00:00,"Possible Light Rain and Humid","rain",0.8716,0.36,24.99,26.04,24.74,0.99,1000.3,5.74,269,1,4,13.21,8.96,272.6,"rain"
"21888",2019-07-03 10:00:00,"Possible Light Rain and Humid","rain",1.2616,0.36,25.73,27.49,25.09,0.96,1000.3,6.42,256,1,5,13.47,9.7,272.1,"rain"
"21889",2019-07-03 11:00:00,"Possible Light Rain and Humid","rain",1.8519,0.31,26.39,29.34,25.46,0.95,1000.1,6.97,249,1,5,14.388,10.53,271.8,"rain"
"21890",2019-07-03 12:00:00,"Possible Light Rain and Humid","rain",1.7853,0.27,26.61,29.97,25.6,0.94,1000,6.95,244,0.99,5,12.426,10.28,272.1,"rain"
"21891",2019-07-03 13:00:00,"Possible Light Rain and Humid","rain",1.3836,0.32,26.42,29.45,25.49,0.95,999.7,6.67,260,0.98,5,12.166,9.78,273.4,"rain"
